Boolean_comments_disabled;Boolean_ratings_disabled;Boolean_video_error_or_removed;Contain digits_channel_title;Contain digits_description;Contain digits_tags;Contain digits_title;Letters counter_channel_title;Letters counter_description;Letters counter_tags;Letters counter_title;Number of objects_thumbnail_link;Upload day_publish_time;With special characters_channel_title;With special characters_description;With special characters_tags;With special characters_title;Words counter_channel_title;Words counter_description;Words counter_tags;Words counter_title;
"0";"0";"0";"0";"0";"0";"0";"1";"47";"21";"3";"1";"5";"0";"0";"0";"0";"0";"13";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"246";"40";"3";"4";"3";"0";"0";"0";"0";"0";"50";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"107";"35";"4";"1";"1";"0";"0";"0";"0";"0";"32";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"117";"48";"2";"1";"6";"0";"0";"0";"0";"0";"35";"3";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"70";"15";"5";"1";"6";"0";"0";"0";"0";"0";"12";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"30";"16";"4";"1";"1";"0";"0";"0";"0";"0";"5";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"50";"50";"3";"3";"6";"0";"0";"0";"0";"0";"10";"6";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"28";"15";"8";"1";"1";"0";"0";"0";"0";"0";"4";"2";"2";
"0";"0";"0";"0";"0";"0";"1";"1";"130";"12";"3";"3";"5";"0";"0";"0";"0";"0";"25";"2";"1";
"0";"0";"0";"0";"0";"1";"1";"0";"411";"48";"3";"3";"2";"0";"0";"0";"0";"0";"104";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"356";"27";"0";"2";"1";"0";"0";"0";"1";"0";"33";"4";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"139";"46";"3";"1";"5";"0";"0";"0";"0";"0";"25";"7";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"85";"45";"6";"1";"4";"0";"0";"0";"0";"0";"27";"7";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"135";"46";"5";"1";"3";"0";"0";"1";"0";"0";"38";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"66";"50";"7";"0";"3";"0";"0";"0";"0";"0";"21";"7";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"58";"16";"4";"1";"1";"0";"0";"0";"0";"0";"14";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"487";"46";"4";"4";"5";"0";"0";"0";"0";"0";"83";"11";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"68";"21";"3";"2";"5";"0";"0";"0";"0";"0";"15";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"71";"14";"4";"3";"2";"0";"0";"0";"0";"0";"17";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"139";"9";"4";"4";"1";"0";"0";"0";"0";"0";"25";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"41";"48";"2";"4";"6";"0";"0";"0";"0";"0";"10";"3";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"153";"45";"6";"2";"5";"0";"0";"0";"1";"0";"30";"3";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"43";"24";"3";"1";"4";"0";"0";"0";"0";"0";"6";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"23";"14";"3";"1";"4";"0";"0";"0";"0";"0";"6";"0";"1";
"0";"0";"0";"0";"0";"0";"1";"0";"141";"46";"4";"0";"3";"0";"0";"0";"0";"0";"36";"7";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"110";"38";"5";"1";"1";"0";"0";"0";"0";"0";"32";"5";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"180";"46";"5";"3";"4";"0";"0";"0";"0";"0";"48";"7";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"60";"17";"3";"2";"2";"0";"0";"0";"0";"0";"14";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"146";"51";"4";"2";"3";"0";"0";"0";"0";"0";"37";"9";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"63";"34";"3";"1";"3";"0";"0";"0";"0";"0";"19";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"115";"33";"3";"2";"4";"0";"0";"0";"0";"0";"29";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"16";"14";"3";"4";"4";"0";"0";"0";"0";"0";"6";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"112";"47";"4";"2";"6";"0";"0";"0";"0";"0";"23";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"129";"32";"2";"2";"3";"0";"0";"0";"0";"0";"40";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"95";"27";"0";"2";"1";"0";"0";"0";"1";"0";"14";"4";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"191";"49";"6";"2";"4";"0";"0";"0";"0";"0";"52";"9";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"154";"30";"2";"2";"3";"0";"0";"0";"0";"0";"59";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"139";"37";"7";"2";"1";"0";"0";"0";"0";"0";"25";"2";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"104";"12";"3";"3";"4";"0";"0";"0";"0";"0";"29";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"146";"14";"5";"1";"6";"0";"0";"0";"0";"0";"37";"0";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"325";"49";"4";"2";"6";"0";"0";"0";"0";"0";"66";"9";"1";
"0";"0";"0";"0";"0";"0";"0";"3";"45";"23";"2";"0";"2";"0";"0";"0";"0";"1";"15";"2";"0";
"0";"0";"0";"0";"0";"0";"0";"0";"152";"38";"1";"2";"3";"0";"0";"0";"0";"0";"35";"2";"0";
"0";"0";"0";"0";"0";"0";"0";"0";"126";"9";"4";"3";"2";"0";"0";"0";"0";"0";"27";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"38";"4";"4";"2";"1";"0";"0";"0";"0";"0";"5";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"3";"123";"29";"4";"2";"3";"0";"0";"0";"0";"1";"30";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"77";"29";"1";"1";"7";"0";"0";"0";"0";"0";"23";"3";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"97";"50";"6";"2";"6";"0";"0";"0";"0";"0";"26";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"172";"7";"4";"2";"5";"0";"0";"0";"0";"0";"38";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"212";"14";"3";"6";"4";"0";"0";"0";"0";"0";"64";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"96";"47";"4";"2";"7";"0";"0";"0";"0";"0";"16";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"8";"49";"4";"3";"6";"0";"0";"0";"0";"0";"1";"9";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"64";"53";"6";"2";"4";"0";"0";"0";"0";"0";"18";"7";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"214";"11";"7";"1";"4";"0";"0";"0";"0";"0";"46";"0";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"205";"45";"3";"2";"4";"0";"0";"0";"0";"0";"36";"9";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"88";"42";"8";"2";"4";"0";"0";"0";"0";"1";"22";"4";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"228";"22";"3";"2";"2";"0";"0";"0";"0";"0";"68";"2";"0";
"0";"0";"0";"0";"0";"0";"0";"3";"172";"41";"4";"4";"4";"0";"0";"0";"0";"1";"38";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"211";"36";"3";"1";"3";"0";"0";"0";"0";"0";"49";"7";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"214";"34";"4";"2";"4";"0";"0";"0";"0";"1";"29";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"205";"41";"4";"1";"5";"0";"0";"0";"0";"0";"57";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"10";"45";"3";"2";"4";"0";"0";"0";"0";"0";"3";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"200";"17";"4";"1";"4";"0";"0";"0";"0";"0";"51";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"427";"9";"4";"2";"3";"0";"0";"0";"0";"0";"147";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"35";"22";"2";"2";"4";"0";"0";"0";"0";"0";"9";"1";"0";
"0";"0";"0";"0";"0";"0";"0";"2";"54";"42";"3";"2";"3";"0";"0";"0";"0";"0";"9";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"59";"48";"7";"1";"4";"0";"0";"0";"0";"0";"12";"8";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"60";"13";"5";"2";"2";"0";"0";"0";"0";"0";"13";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"42";"14";"5";"2";"1";"0";"0";"0";"0";"0";"13";"1";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"71";"41";"4";"4";"5";"0";"0";"0";"0";"0";"17";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"10";"36";"3";"3";"7";"0";"0";"0";"0";"0";"3";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"18";"48";"2";"3";"5";"0";"1";"0";"0";"0";"2";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"21";"46";"5";"1";"2";"0";"0";"0";"0";"0";"7";"7";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"59";"5";"1";"2";"6";"0";"0";"0";"0";"0";"12";"0";"0";
"0";"0";"0";"0";"0";"0";"0";"0";"29";"47";"6";"0";"5";"0";"0";"0";"0";"0";"7";"10";"2";
"0";"0";"0";"0";"0";"0";"0";"2";"124";"0";"2";"2";"3";"0";"0";"1";"0";"0";"32";"0";"0";
"0";"0";"0";"0";"0";"0";"0";"0";"105";"53";"7";"3";"3";"0";"0";"0";"0";"0";"30";"5";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"69";"21";"4";"3";"3";"0";"0";"0";"0";"0";"12";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"41";"32";"2";"2";"7";"0";"0";"0";"0";"0";"10";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"127";"10";"4";"4";"5";"0";"0";"0";"0";"0";"34";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"110";"46";"8";"1";"2";"0";"0";"0";"0";"0";"31";"7";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"90";"33";"3";"3";"4";"0";"0";"0";"0";"0";"26";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"60";"43";"6";"0";"1";"0";"0";"0";"0";"0";"14";"6";"2";
"0";"0";"0";"0";"0";"0";"0";"2";"19";"16";"9";"3";"1";"0";"0";"0";"0";"1";"6";"2";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"272";"14";"4";"1";"1";"0";"0";"0";"0";"0";"72";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"100";"32";"2";"2";"7";"0";"0";"0";"0";"0";"26";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"85";"25";"9";"2";"7";"0";"0";"0";"0";"0";"26";"1";"3";
"0";"0";"0";"0";"0";"0";"0";"0";"243";"42";"7";"2";"4";"0";"0";"0";"0";"0";"68";"6";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"88";"29";"1";"1";"1";"0";"0";"0";"0";"0";"22";"4";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"152";"47";"3";"2";"5";"0";"0";"0";"0";"0";"27";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"105";"33";"6";"2";"3";"0";"0";"0";"0";"0";"30";"6";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"54";"39";"5";"1";"2";"0";"0";"0";"0";"0";"13";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"332";"15";"5";"0";"1";"0";"0";"0";"0";"0";"72";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"490";"38";"8";"1";"5";"0";"0";"0";"0";"0";"156";"4";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"211";"14";"5";"1";"6";"0";"0";"0";"0";"0";"49";"0";"2";
"0";"0";"0";"0";"0";"0";"0";"2";"326";"26";"4";"1";"1";"0";"0";"0";"0";"0";"95";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"59";"50";"9";"3";"3";"0";"0";"0";"0";"0";"16";"7";"4";
"0";"0";"0";"0";"0";"0";"0";"1";"65";"18";"1";"4";"7";"0";"0";"0";"0";"0";"18";"3";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"37";"46";"7";"3";"4";"0";"0";"0";"0";"0";"10";"8";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"4";"32";"5";"3";"4";"0";"0";"1";"0";"0";"1";"3";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"332";"13";"5";"2";"2";"0";"0";"0";"0";"0";"75";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"188";"48";"9";"2";"2";"0";"0";"0";"0";"0";"53";"9";"3";
"0";"0";"0";"0";"0";"0";"0";"0";"310";"29";"1";"2";"1";"0";"0";"0";"0";"0";"75";"4";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"106";"49";"7";"2";"5";"0";"0";"0";"0";"0";"31";"8";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"28";"0";"3";"2";"2";"0";"1";"1";"0";"0";"8";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"232";"29";"3";"3";"4";"0";"0";"0";"0";"0";"69";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"25";"62";"5";"2";"3";"0";"0";"0";"0";"0";"6";"1";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"91";"36";"3";"2";"7";"0";"0";"0";"0";"0";"24";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"127";"50";"4";"3";"7";"0";"0";"0";"0";"0";"21";"12";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"42";"43";"6";"1";"5";"0";"0";"0";"0";"0";"8";"6";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"101";"46";"6";"3";"2";"0";"0";"0";"0";"0";"15";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"16";"26";"0";"1";"3";"0";"0";"0";"0";"0";"6";"2";"0";
"0";"0";"0";"0";"0";"0";"0";"0";"232";"3";"4";"3";"6";"0";"0";"0";"0";"0";"69";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"152";"44";"6";"1";"5";"0";"0";"0";"0";"0";"27";"7";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"125";"51";"6";"2";"4";"0";"0";"0";"0";"0";"29";"6";"1";
"0";"0";"0";"0";"0";"0";"1";"1";"211";"58";"3";"0";"1";"0";"0";"0";"0";"0";"49";"2";"1";
"0";"0";"0";"0";"0";"0";"1";"2";"60";"16";"3";"3";"1";"0";"0";"0";"0";"0";"13";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"96";"5";"3";"3";"5";"0";"0";"0";"0";"0";"16";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"7";"55";"5";"1";"4";"0";"0";"0";"0";"0";"2";"5";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"33";"13";"4";"0";"1";"0";"0";"0";"0";"0";"8";"2";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"44";"51";"4";"2";"1";"0";"0";"0";"0";"0";"9";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"211";"28";"4";"4";"5";"0";"0";"0";"0";"0";"49";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"326";"6";"4";"2";"4";"0";"0";"0";"0";"0";"95";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"28";"10";"3";"1";"2";"0";"1";"0";"0";"0";"8";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"297";"5";"3";"1";"5";"0";"0";"0";"0";"0";"89";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"98";"55";"5";"1";"4";"0";"0";"0";"0";"0";"25";"5";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"151";"48";"9";"0";"2";"0";"0";"0";"0";"0";"37";"9";"3";
"0";"0";"0";"0";"0";"0";"0";"2";"74";"37";"4";"2";"3";"0";"0";"0";"0";"1";"17";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"237";"36";"3";"4";"7";"0";"0";"0";"0";"0";"65";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"67";"10";"4";"2";"5";"0";"0";"0";"0";"0";"14";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"36";"17";"4";"1";"4";"0";"0";"0";"0";"0";"10";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"262";"0";"1";"0";"1";"0";"0";"1";"0";"0";"78";"0";"0";
"0";"0";"0";"0";"0";"0";"1";"0";"188";"45";"4";"1";"7";"0";"0";"0";"0";"0";"53";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"125";"47";"5";"1";"2";"0";"0";"0";"0";"0";"29";"4";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"66";"36";"3";"2";"7";"0";"0";"0";"0";"0";"21";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"70";"50";"4";"1";"7";"0";"0";"0";"0";"0";"19";"12";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"13";"5";"3";"4";"5";"0";"0";"0";"0";"0";"4";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"123";"11";"5";"0";"1";"0";"0";"0";"0";"0";"36";"0";"2";
"0";"0";"0";"0";"0";"0";"1";"0";"279";"51";"2";"2";"7";"0";"0";"0";"0";"0";"95";"8";"0";
"0";"0";"0";"0";"0";"0";"0";"2";"133";"35";"7";"1";"7";"0";"0";"0";"0";"1";"35";"2";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"62";"13";"6";"1";"6";"0";"0";"0";"0";"0";"17";"2";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"107";"20";"5";"4";"3";"0";"0";"0";"0";"0";"27";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"34";"51";"3";"4";"1";"0";"0";"0";"0";"0";"9";"7";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"217";"52";"7";"2";"6";"0";"0";"0";"0";"0";"62";"7";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"20";"33";"2";"2";"7";"0";"0";"0";"0";"0";"4";"3";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"194";"51";"6";"2";"4";"0";"0";"0";"0";"0";"53";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"238";"37";"4";"3";"3";"0";"0";"0";"0";"1";"61";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"76";"20";"4";"1";"6";"0";"0";"0";"0";"0";"22";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"40";"13";"3";"0";"4";"0";"0";"0";"0";"0";"9";"2";"1";
"1";"0";"0";"0";"0";"0";"0";"1";"64";"29";"4";"0";"2";"0";"0";"0";"0";"0";"17";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"490";"29";"4";"1";"2";"0";"0";"0";"0";"0";"156";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"125";"43";"2";"1";"4";"0";"0";"0";"0";"0";"29";"7";"1";
"0";"0";"0";"1";"0";"0";"0";"1";"121";"7";"3";"2";"6";"0";"0";"0";"0";"0";"33";"1";"1";
"0";"0";"0";"0";"0";"0";"1";"1";"201";"47";"4";"1";"3";"0";"0";"0";"0";"0";"52";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"28";"45";"7";"2";"3";"0";"0";"0";"0";"0";"7";"9";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"41";"36";"5";"4";"3";"0";"0";"0";"0";"0";"14";"3";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"58";"30";"4";"2";"2";"0";"0";"0";"0";"0";"11";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"112";"14";"4";"2";"2";"0";"0";"0";"0";"0";"29";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"272";"26";"3";"1";"2";"0";"0";"0";"0";"0";"67";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"16";"19";"4";"2";"6";"0";"0";"0";"0";"0";"4";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"23";"11";"3";"1";"6";"0";"0";"0";"0";"0";"6";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"97";"14";"4";"2";"5";"0";"0";"0";"0";"0";"29";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"58";"13";"2";"1";"3";"0";"0";"0";"0";"0";"16";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"22";"62";"5";"1";"3";"0";"0";"0";"0";"0";"7";"1";"2";
"0";"0";"0";"0";"0";"0";"0";"2";"116";"36";"5";"3";"2";"0";"0";"0";"0";"1";"53";"4";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"31";"49";"7";"2";"3";"0";"0";"0";"0";"0";"4";"13";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"66";"44";"7";"4";"3";"0";"0";"0";"0";"0";"23";"8";"2";
"0";"0";"0";"0";"0";"1";"0";"1";"114";"47";"5";"4";"3";"0";"0";"0";"0";"0";"26";"10";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"294";"33";"4";"2";"2";"0";"0";"0";"0";"0";"67";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"97";"48";"3";"2";"4";"0";"0";"0";"0";"0";"19";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"37";"0";"3";"4";"2";"0";"0";"1";"0";"0";"6";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"60";"50";"5";"1";"3";"0";"0";"0";"0";"0";"8";"10";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"63";"50";"2";"4";"7";"0";"0";"0";"1";"0";"17";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"202";"12";"6";"2";"4";"0";"0";"0";"0";"0";"49";"1";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"43";"5";"2";"0";"6";"0";"0";"0";"0";"0";"8";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"96";"50";"6";"2";"6";"0";"0";"0";"0";"0";"25";"3";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"156";"0";"3";"1";"1";"0";"0";"0";"0";"0";"39";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"45";"51";"3";"1";"5";"0";"0";"0";"0";"0";"14";"7";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"33";"19";"3";"1";"7";"0";"0";"0";"0";"0";"5";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"15";"11";"6";"1";"6";"0";"0";"0";"0";"0";"2";"2";"2";
"0";"1";"0";"0";"0";"0";"0";"0";"230";"0";"2";"2";"4";"0";"0";"1";"0";"0";"63";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"3";"34";"40";"2";"1";"5";"0";"0";"0";"0";"1";"5";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"238";"43";"7";"1";"1";"0";"0";"0";"0";"0";"83";"7";"2";
"0";"0";"0";"0";"1";"0";"0";"1";"59";"9";"3";"3";"7";"0";"0";"0";"0";"0";"15";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"33";"5";"5";"1";"5";"0";"0";"0";"0";"0";"13";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"19";"46";"4";"1";"5";"0";"0";"0";"0";"0";"2";"11";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"22";"13";"5";"2";"5";"0";"0";"0";"0";"0";"6";"2";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"9";"44";"5";"2";"4";"0";"0";"0";"0";"0";"3";"5";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"141";"47";"3";"2";"7";"0";"0";"0";"0";"0";"24";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"53";"23";"9";"1";"6";"0";"0";"0";"0";"0";"6";"2";"3";
"0";"0";"0";"0";"0";"0";"0";"2";"77";"19";"4";"2";"7";"0";"0";"0";"0";"0";"13";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"497";"48";"6";"2";"4";"0";"0";"0";"0";"0";"123";"6";"2";
"0";"0";"0";"1";"0";"0";"0";"2";"48";"12";"5";"1";"3";"0";"0";"0";"0";"0";"14";"1";"2";
"0";"0";"0";"0";"0";"0";"0";"2";"163";"21";"5";"4";"5";"0";"0";"0";"0";"0";"34";"3";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"37";"52";"2";"0";"5";"0";"0";"0";"0";"0";"10";"5";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"122";"44";"4";"2";"1";"0";"0";"0";"0";"0";"30";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"154";"52";"5";"2";"7";"0";"0";"0";"0";"0";"39";"7";"2";
"0";"0";"0";"0";"0";"0";"1";"1";"10";"20";"4";"4";"7";"0";"0";"0";"0";"0";"3";"4";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"319";"48";"6";"0";"6";"0";"0";"0";"0";"0";"75";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"174";"29";"3";"1";"6";"0";"0";"0";"0";"0";"48";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"58";"10";"1";"2";"5";"0";"0";"0";"0";"0";"15";"0";"0";
"0";"0";"0";"0";"0";"0";"0";"2";"76";"13";"8";"3";"1";"0";"0";"0";"0";"0";"21";"1";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"84";"48";"5";"2";"2";"0";"0";"0";"0";"0";"19";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"112";"30";"4";"3";"3";"0";"0";"0";"0";"0";"29";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"68";"13";"3";"2";"2";"0";"0";"0";"0";"0";"17";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"497";"51";"9";"0";"2";"0";"0";"0";"0";"0";"123";"6";"2";
"0";"0";"0";"0";"0";"0";"1";"0";"146";"43";"7";"2";"2";"0";"0";"0";"0";"0";"35";"7";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"236";"41";"4";"2";"7";"0";"0";"0";"0";"0";"32";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"71";"11";"3";"3";"4";"0";"0";"0";"0";"0";"15";"0";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"23";"25";"2";"1";"1";"0";"1";"0";"0";"0";"4";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"191";"50";"6";"2";"4";"0";"0";"0";"0";"0";"58";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"45";"17";"3";"5";"2";"0";"0";"0";"0";"0";"14";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"169";"43";"4";"2";"7";"0";"0";"1";"0";"0";"35";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"112";"53";"5";"2";"7";"0";"0";"0";"0";"0";"20";"5";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"81";"28";"8";"1";"4";"0";"0";"0";"0";"0";"9";"2";"2";
